Year,Month,Monthly anomalies,Monthly uncertainties,Annual anomalies,Annual uncertainties,Five-year  anomalies,Five-year  uncertainties,Ten-year anomalies,Ten-year uncertainties,Twenty-year anomalies,Twenty-year uncertainties
1808,5,-2.149,1.363,-0.852,0.955,-0.937,0.728,-0.869,0.514,-0.787,0.448
1808,6,-0.342,1.197,-1.103,0.945,-0.966,0.752,-0.874,0.511,-0.783,0.443
1808,7,0.007,1.121,-1.168,0.999,-1.002,0.762,-0.877,0.512,-0.788,0.442
1808,8,-0.912,1.108,-1.263,1.015,-1.049,0.746,-0.891,0.513,-0.796,0.441
1808,9,-0.34,1.423,-1.335,0.967,-1.063,0.718,-0.891,0.513,-0.8,0.449
1808,10,-0.815,2.019,-1.297,1.017,-1.094,0.695,-0.902,0.501,-0.808,0.459
1808,11,-1.633,1.945,-1.28,0.987,-1.125,0.685,-0.893,0.498,-0.808,0.451
1808,12,-2.177,1.597,-1.299,1.02,-1.123,0.672,-0.897,0.486,-0.805,0.452
1809,1,-2.291,1.97,-1.441,1.1,-1.15,0.667,-0.9,0.487,-0.809,0.454
1809,2,-2.215,2.143,-1.435,1.14,-1.17,0.664,-0.902,0.493,-0.805,0.449
1809,3,-2.025,3.373,-1.49,1.256,-1.205,0.666,-0.915,0.491,-0.807,0.456
1809,4,-0.662,3.293,-1.477,1.281,-1.228,0.655,-0.935,0.48,-0.813,0.454
1809,5,-1.95,1.331,-1.586,1.347,-1.255,0.655,-0.957,0.478,-0.817,0.451
1809,6,-0.569,1.185,-1.506,1.279,-1.261,0.662,-0.963,0.484,-0.819,0.453
1809,7,-1.689,2.095,-1.475,1.173,-1.256,0.682,-0.99,0.479,-0.825,0.454
1809,8,-0.843,1.4,-1.35,1.213,-1.309,0.69,-1.001,0.487,-0.829,0.458
1809,9,-0.999,1.486,-1.204,1.248,-1.35,0.686,-1.015,0.487,-0.832,0.464
1809,10,-0.663,2.661,-1.285,1.205,-1.352,0.692,-1.027,0.48,-0.834,0.462
1809,11,-2.933,2.184,-1.301,1.265,-1.348,0.676,-1.027,0.459,-0.838,0.46
1809,12,-1.22,1.613,-1.404,1.299,-1.374,0.667,-0.996,0.444,-0.838,0.461
1810,1,-1.924,1.952,-1.415,1.257,-1.373,0.655,-1.005,0.435,-0.845,0.451
1810,2,-0.712,2.532,-1.483,1.188,-1.341,0.663,-1.009,0.427,-0.845,0.454
1810,3,-0.276,3.086,-1.585,1.139,-1.377,0.643,-1.027,0.433,-0.844,0.446
1810,4,-1.631,1.783,-1.712,1.046,-1.396,0.64,-1.04,0.431,-0.843,0.446
1810,5,-2.14,1.652,-1.634,0.975,-1.422,0.634,-1.051,0.434,-0.837,0.445
1810,6,-1.81,1.611,-1.613,0.965,-1.47,0.648,-1.075,0.433,-0.838,0.443
1810,7,-1.815,1.43,-1.588,1.016,-1.507,0.68,-1.078,0.432,-0.838,0.442
1810,8,-1.66,1.111,-1.777,0.952,-1.505,0.675,-1.094,0.426,-0.844,0.446
1810,9,-2.221,1.412,-1.867,0.746,-1.54,0.649,-1.1,0.435,-0.843,0.445
1810,10,-2.192,1.363,-1.921,0.679,-1.526,0.632,-1.102,0.444,-0.851,0.445
1810,11,-1.993,2.483,-1.877,0.637,-1.489,0.614,-1.105,0.46,-0.856,0.444
1810,12,-0.964,1.883,-1.809,0.599,-1.491,0.606,-1.131,0.474,-0.865,0.444
1811,1,-1.633,1.947,-1.836,0.628,-1.494,0.596,-1.133,0.47,-0.868,0.437
1811,2,-2.971,2.326,-1.738,0.63,-1.494,0.588,-1.161,0.466,-0.867,0.423
1811,3,-1.36,2.566,-1.689,0.652,-1.486,0.602,-1.17,0.466,-0.873,0.42
1811,4,-2.284,1.239,-1.682,0.575,-1.483,0.591,-1.174,0.451,-0.872,0.415
1811,5,-1.608,0.997,-1.728,0.581,-1.444,0.584,-1.182,0.441,-0.877,0.417
1811,6,-0.998,0.994,-1.64,0.623,-1.43,0.563,-1.188,0.436,-0.879,0.416
1811,7,-2.132,1.556,-1.614,0.553,-1.404,0.534,-1.203,0.435,-0.886,0.415
1811,8,-0.49,1.484,-1.616,0.592,-1.391,0.526,-1.221,0.434,-0.885,0.42
1811,9,-1.636,2.004,-1.763,0.702,-1.403,0.504,-1.24,0.437,-0.893,0.422
1811,10,-2.103,2.517,-1.698,0.863,-1.415,0.473,-1.266,0.448,-0.903,0.415
1811,11,-2.549,1.511,-1.717,0.829,-1.417,0.468,-1.275,0.467,-0.905,0.414
1811,12,0.091,2.043,-1.774,0.858,-1.421,0.459,-1.292,0.479,-0.914,0.408
1812,1,-1.311,3.279,-1.603,0.876,-1.425,0.444,-1.285,0.506,-0.922,0.405
1812,2,-2.999,3.007,-1.443,0.916,-1.431,0.437,-1.278,0.499,-0.924,0.396
1812,3,-3.126,2.472,-1.451,0.859,-1.44,0.425,-1.275,0.492,-0.92,0.388
1812,4,-1.498,3.297,-1.397,0.745,-1.457,0.404,-1.264,0.484,-0.924,0.385
1812,5,-1.843,1.229,-1.308,0.82,-1.396,0.365,-1.262,0.48,-0.921,0.386
1812,6,-1.684,0.937,-1.488,0.883,-1.332,0.338,-1.281,0.474,-0.923,0.387
1812,7,-0.078,1.303,-1.69,0.701,-1.311,0.343,-1.299,0.477,-0.925,0.389
1812,8,1.428,0.933,-1.519,0.613,-1.314,0.325,-1.301,0.487,-0.926,0.395
1812,9,-1.73,2.939,-1.53,0.637,-1.338,0.309,-1.336,0.484,-0.933,0.397
1812,10,-1.456,1.1,-1.428,0.726,-1.341,0.309,-1.358,0.491,-0.939,0.397
1812,11,-1.483,2.509,-1.268,0.848,-1.331,0.309,-1.369,0.483,-0.942,0.396
1812,12,-2.059,2.003,-1.167,0.789,-1.341,0.309,-1.399,0.496,-0.951,0.393
1813,1,-3.738,3.089,-1.174,0.871,-1.313,0.301,-1.392,0.513,-0.948,0.397
1813,2,-0.943,1.824,-1.368,0.835,-1.297,0.303,-1.397,0.514,-0.948,0.393
1813,3,-3.263,2.292,-1.212,0.788,-1.276,0.303,-1.381,0.499,-0.949,0.387
1813,4,-0.276,2.082,-1.147,0.764,-1.272,0.308,-1.357,0.473,-0.956,0.381
1813,5,0.078,3.491,-0.963,0.9,-1.273,0.328,-1.337,0.458,-0.96,0.378
1813,6,-0.476,1.161,-0.904,0.785,-1.297,0.337,-1.329,0.443,-0.961,0.381
1813,7,-0.152,1.142,-0.654,0.655,-1.264,0.317,-1.337,0.435,-0.962,0.384
1813,8,-0.91,0.708,-0.694,0.624,-1.274,0.318,-1.336,0.427,-0.969,0.389
1813,9,0.143,2.263,-0.652,0.7,-1.277,0.339,-1.349,0.442,-0.977,0.39
1813,10,-0.667,1.637,-0.742,0.638,-1.254,0.34,-1.363,0.45,-0.986,0.387
1813,11,0.717,1.452,-0.923,0.573,-1.239,0.343,-1.351,0.44,-0.991,0.383
1813,12,-1.351,2.076,-0.95,0.559,-1.253,0.347,-1.341,0.442,-0.993,0.383
1814,1,-0.737,2.912,-1.097,0.563,-1.257,0.354,-1.333,0.449,-0.99,0.388
1814,2,-1.419,1.866,-1.12,0.572,-1.272,0.36,-1.324,0.438,-0.986,0.387
1814,3,-2.763,2.403,-1.261,0.587,-1.276,0.361,-1.33,0.434,-0.982,0.383
1814,4,-1.358,1.357,-1.346,0.584,-1.304,0.368,-1.337,0.42,-0.986,0.378
1814,5,-2.093,1.156,-1.346,0.619,-1.295,0.384,-1.33,0.412,-0.989,0.379
1814,6,-0.791,1.079,-1.015,0.733,-1.323,0.391,-1.33,0.411,-0.99,0.384
1814,7,-1.925,1.437,-1.009,0.651,-1.313,0.425,-1.328,0.404,-0.996,0.383
1814,8,-1.187,1.577,-0.967,0.782,-1.248,0.412,-1.333,0.404,-1,0.386
1814,9,-1.543,1.067,-0.877,0.64,-1.199,0.406,-1.333,0.408,-1.004,0.389
1814,10,-1.692,1.456,-0.917,0.663,-1.176,0.417,-1.333,0.405,-1.008,0.386
1814,11,0.719,2.575,-0.869,0.729,-1.175,0.42,-1.316,0.397,-1.014,0.378
1814,12,2.62,3.303,-1.005,0.739,-1.189,0.42,-1.322,0.402,-1.006,0.371
1815,1,-0.668,1.977,-0.857,0.795,-1.226,0.444,-1.326,0.396,-1.007,0.361
1815,2,-0.912,3.304,-0.816,0.837,-1.261,0.456,-1.327,0.396,-1.007,0.358
1815,3,-1.681,2.332,-0.767,0.787,-1.296,0.447,-1.332,0.377,-1.01,0.361
1815,4,-1.84,1.948,-0.787,0.629,-1.32,0.465,-1.311,0.37,-1.006,0.361
1815,5,-1.516,1.936,-1.021,0.537,-1.316,0.484,-1.289,0.359,-1.007,0.362
1815,6,-2.429,1.319,-1.436,0.753,-1.329,0.498,-1.277,0.353,-1.009,0.36
1815,7,-0.138,1.99,-1.355,0.719,-1.277,0.473,-1.268,0.348,-1.015,0.364
1815,8,-0.705,1.331,-1.572,0.83,-1.29,0.484,-1.27,0.351,-1.024,0.366
1815,9,-0.945,1.227,-1.563,0.857,-1.223,0.476,-1.258,0.348,-1.029,0.37
1815,10,-1.942,1.932,-1.485,0.762,-1.188,0.431,-1.255,0.357,-1.025,0.37
1815,11,-2.081,4.028,-1.416,0.72,-1.185,0.393,-1.252,0.369,-1.02,0.367
1815,12,-2.362,2.093,-1.368,0.742,-1.168,0.377,-1.26,0.373,-1.025,0.372
1816,1,0.309,2.86,-1.552,0.82,-1.181,0.367,-1.244,0.364,-1.03,0.373
1816,2,-3.524,2.766,-1.611,0.884,-1.179,0.362,-1.213,0.348,-1.035,0.37
1816,3,-1.572,2.17,-1.689,0.904,-1.213,0.368,-1.202,0.353,-1.035,0.369
1816,4,-0.9,2.539,-1.844,0.97,-1.243,0.4,-1.187,0.35,-1.034,0.368
1816,5,-0.686,2.71,-1.834,0.991,-1.259,0.399,-1.176,0.35,-1.033,0.368
1816,6,-1.855,1.155,-1.77,1.001,-1.251,0.43,-1.177,0.351,-1.029,0.368
1816,7,-2.355,1.513,-1.857,1.203,-1.262,0.488,-1.172,0.35,-1.028,0.365
1816,8,-1.411,1.205,-1.487,1.034,-1.257,0.481,-1.177,0.351,-1.035,0.365
1816,9,-1.876,1.328,-1.373,0.915,-1.257,0.475,-1.181,0.353,-1.041,0.367
1816,10,-3.809,3.882,-1.306,0.903,-1.26,0.487,-1.173,0.361,-1.041,0.365
1816,11,-1.957,1.47,-1.401,1.062,-1.243,0.479,-1.16,0.363,-1.034,0.365
1816,12,-1.592,2.108,-1.453,1.086,-1.238,0.478,-1.17,0.362,-1.031,0.369
1817,1,-0.736,3.38,-1.448,1.149,-1.231,0.478,-1.161,0.376,-1.02,0.374
1817,2,0.912,2.094,-1.39,1.17,-1.236,0.473,-1.129,0.371,-1.018,0.374
1817,3,-0.203,1.229,-1.549,1.182,-1.226,0.495,-1.085,0.36,-1.013,0.369
1817,4,-0.091,1.302,-1.474,1.04,-1.208,0.497,-1.076,0.362,-1.003,0.372
1817,5,-1.827,1.099,-1.414,0.813,-1.235,0.527,-1.066,0.361,-0.993,0.372
1817,6,-2.483,1.031,-1.519,0.843,-1.311,0.581,-1.056,0.358,-0.993,0.37
1817,7,-2.296,1.425,-1.508,0.758,-1.342,0.562,-1.061,0.365,-0.992,0.369
1817,8,-0.71,1.45,-1.73,0.847,-1.34,0.583,-1.08,0.37,-0.992,0.376
1817,9,-3.787,1.56,-1.65,0.887,-1.325,0.558,-1.079,0.362,-0.998,0.374
1817,10,-2.912,1.868,-1.49,0.778,-1.281,0.544,-1.079,0.359,-0.999,0.373
1817,11,-1.234,1.604,-1.317,0.638,-1.248,0.529,-1.08,0.368,-0.999,0.371
1817,12,-2.853,2.378,-1.063,0.527,-1.213,0.529,-1.086,0.365,-1.004,0.372
1818,1,-0.596,2.681,-0.948,0.474,-1.224,0.548,-1.062,0.36,-1.005,0.382
1818,2,-1.753,1.801,-0.956,0.439,-1.242,0.57,-1.062,0.364,-1.006,0.384
1818,3,0.757,1.351,-0.8,0.455,-1.241,0.56,-1.039,0.36,-1,0.38
1818,4,1.827,3.137,-0.764,0.452,-1.238,0.554,-1.043,0.357,-0.994,0.381
1818,5,0.254,1.836,-0.679,0.469,-1.23,0.526,-1.051,0.349,-0.985,0.383
1818,6,0.566,2.113,-0.515,0.463,-1.224,0.516,-1.047,0.359,-0.983,0.387
1818,7,-0.924,1.318,-0.579,0.482,-1.224,0.52,-1.047,0.364,-0.983,0.386
1818,8,-0.802,1.009,-0.527,0.635,-1.153,0.48,-1.048,0.374,-0.981,0.387
1818,9,-1.916,1.9,-0.82,0.569,-1.127,0.457,-1.062,0.376,-0.989,0.39
1818,10,-2.48,2.18,-1.101,0.567,-1.121,0.456,-1.071,0.387,-0.988,0.39
1818,11,-0.21,2.494,-1.215,0.583,-1.113,0.472,-1.089,0.387,-0.982,0.39
1818,12,-0.895,1.784,-1.301,0.677,-1.101,0.475,-1.088,0.402,-0.978,0.386
1819,1,-1.359,2.801,-1.351,0.75,-1.087,0.48,-1.079,0.42,-0.972,0.384
1819,2,-1.129,3.6,-1.407,0.85,-1.082,0.487,-1.071,0.414,-0.97,0.384
1819,3,-2.756,2.088,-1.324,0.873,-1.087,0.486,-1.049,0.402,-0.963,0.378
1819,4,-1.545,1.048,-1.172,0.72,-1.042,0.454,-1.037,0.403,-0.963,0.373
1819,5,-1.116,2.042,-1.228,0.742,-1.026,0.423,-1.021,0.405,-0.956,0.373
1819,6,-0.47,1.068,-1.315,0.732,-1.018,0.407,-1.016,0.406,-0.958,0.374
1819,7,-1.52,0.919,-1.41,0.638,-1.01,0.401,-1.001,0.406,-0.952,0.371
1819,8,-1.474,1.347,-1.384,0.867,-1.009,0.405,-0.999,0.403,-0.952,0.372
1819,9,-0.925,1.993,-1.221,0.709,-0.971,0.394,-0.992,0.41,-0.954,0.372
1819,10,-0.653,1.35,-1.024,0.74,-0.976,0.391,-0.989,0.41,-0.954,0.373
1819,11,-0.881,1.505,-0.892,0.681,-0.957,0.383,-1.001,0.417,-0.946,0.368
1819,12,-1.943,1.664,-0.878,0.646,-0.923,0.378,-1.016,0.427,-0.944,0.369
1820,1,-2.5,2.47,-0.818,0.627,-0.896,0.371,-1.009,0.421,-0.934,0.367
1820,2,-0.813,1.881,-0.844,0.55,-0.898,0.369,-1.004,0.42,-0.927,0.367
1820,3,-0.797,1.804,-0.841,0.573,-0.862,0.363,-0.994,0.419,-0.929,0.364
1820,4,0.815,0.916,-0.936,0.56,-0.839,0.348,-0.973,0.412,-0.921,0.365
1820,5,0.474,1.084,-0.994,0.499,-0.844,0.349,-0.963,0.406,-0.918,0.365
1820,6,-0.305,0.679,-1.001,0.468,-0.843,0.335,-0.944,0.405,-0.914,0.364
1820,7,-0.807,0.693,-0.764,0.487,-0.846,0.355,-0.952,0.414,-0.905,0.362
1820,8,-1.787,1.676,-0.636,0.429,-0.834,0.354,-0.954,0.424,-0.901,0.364
1820,9,-0.887,0.832,-0.57,0.428,-0.855,0.36,-0.957,0.426,-0.899,0.364
1820,10,-1.79,1.335,-0.683,0.407,-0.899,0.379,-0.949,0.423,-0.894,0.369
1820,11,-1.576,1.498,-0.742,0.435,-0.916,0.394,-0.934,0.412,-0.879,0.379
1820,12,-2.027,1.69,-0.808,0.486,-0.927,0.42,-0.919,0.407,-0.871,0.382
1821,1,0.343,1.833,-0.867,0.533,-0.914,0.441,-0.926,0.416,-0.865,0.385
1821,2,0.724,1.721,-0.812,0.504,-0.917,0.467,-0.909,0.415,-0.856,0.389
1821,3,0,1.247,-0.918,0.607,-0.912,0.47,-0.9,0.416,-0.853,0.397
1821,4,-0.542,0.916,-0.866,0.638,-0.898,0.458,-0.894,0.412,-0.846,0.398
1821,5,-0.244,0.864,-0.813,0.594,-0.919,0.442,-0.884,0.412,-0.841,0.399
1821,6,-1.098,1.43,-0.738,0.546,-0.925,0.438,-0.871,0.408,-0.839,0.399
1821,7,-1.505,1.292,-0.788,0.683,-0.896,0.422,-0.853,0.403,-0.835,0.398
1821,8,-1.129,1.07,-0.769,0.721,-0.886,0.404,-0.849,0.401,-0.84,0.4
1821,9,-2.164,1.76,-0.597,0.718,-0.841,0.395,-0.842,0.4,-0.841,0.401
1821,10,-1.162,1,-0.585,0.682,-0.815,0.384,-0.815,0.395,-0.838,0.404
1821,11,-0.944,1.387,-0.618,0.682,-0.798,0.396,-0.793,0.4,-0.834,0.409
1821,12,-1.12,1.123,-0.567,0.623,-0.795,0.404,-0.77,0.394,-0.84,0.412
1822,1,-0.262,1.906,-0.497,0.645,-0.771,0.408,-0.755,0.395,-0.836,0.42
1822,2,0.949,1.727,-0.47,0.695,-0.762,0.413,-0.757,0.399,-0.83,0.419
1822,3,2.069,1.724,-0.428,0.649,-0.758,0.407,-0.752,0.397,-0.819,0.418
1822,4,-0.393,1.247,-0.457,0.639,-0.769,0.417,-0.743,0.405,-0.815,0.421
1822,5,-0.643,0.984,-0.508,0.64,-0.767,0.417,-0.725,0.403,-0.811,0.423
1822,6,-0.494,0.654,-0.647,0.642,-0.721,0.404,-0.705,0.396,-0.808,0.423
1822,7,-0.654,0.784,-0.691,0.65,-0.677,0.419,-0.685,0.395,-0.812,0.429
1822,8,-0.807,1.212,-0.853,0.641,-0.669,0.429,-0.683,0.395,-0.825,0.432
1822,9,-1.661,1.385,-1.07,0.684,-0.662,0.428,-0.659,0.396,-0.825,0.432
1822,10,-1.508,1.332,-1.103,0.782,-0.665,0.441,-0.639,0.392,-0.822,0.434
1822,11,-1.557,1.168,-1.115,0.794,-0.679,0.452,-0.629,0.389,-0.823,0.439
1822,12,-2.789,1.354,-1.081,0.831,-0.675,0.456,-0.609,0.38,-0.825,0.443
1823,1,-0.788,2.097,-1.038,0.853,-0.68,0.474,-0.618,0.395,-0.811,0.442
1823,2,-0.994,1.501,-1.05,0.873,-0.667,0.474,-0.614,0.399,-0.809,0.448
1823,3,-0.54,1.362,-1.047,0.889,-0.673,0.497,-0.618,0.402,-0.799,0.448
1823,4,-0.784,1.603,-1.058,0.941,-0.66,0.507,-0.63,0.412,-0.801,0.447
1823,5,-0.796,1.121,-1.051,0.876,-0.639,0.485,-0.633,0.428,-0.805,0.444
1823,6,-0.085,1.366,-0.923,0.869,-0.614,0.485,-0.637,0.441,-0.805,0.45
1823,7,-0.128,1.152,-0.829,0.773,-0.628,0.509,-0.629,0.448,-0.808,0.45
1823,8,-0.963,1.577,-0.787,0.737,-0.664,0.524,-0.626,0.458,-0.808,0.454
1823,9,-1.623,1.808,-0.748,0.698,-0.674,0.542,-0.628,0.456,-0.812,0.453
1823,10,-1.641,1.077,-0.681,0.608,-0.667,0.543,-0.612,0.449,-0.815,0.46
1823,11,-1.467,0.91,-0.625,0.591,-0.655,0.545,-0.613,0.443,-0.816,0.465
1823,12,-1.254,1.403,-0.638,0.572,-0.641,0.529,-0.616,0.436,-0.811,0.477
1824,1,0.343,1.318,-0.636,0.572,-0.619,0.524,-0.612,0.434,-0.818,0.49
1824,2,-0.49,1.445,-0.633,0.546,-0.615,0.526,-0.616,0.426,-0.814,0.491
1824,3,-0.076,1.116,-0.556,0.546,-0.597,0.514,-0.597,0.427,-0.8,0.486
1824,4,0.024,0.957,-0.53,0.525,-0.588,0.507,-0.589,0.43,-0.796,0.489
1824,5,-0.127,1.071,-0.472,0.483,-0.561,0.502,-0.582,0.438,-0.788,0.492
1824,6,-0.246,1.516,-0.296,0.408,-0.522,0.498,-0.586,0.442,-0.788,0.491
1824,7,-0.1,1.226,-0.311,0.415,-0.499,0.489,-0.576,0.443,-0.782,0.491
1824,8,-0.925,1.127,-0.299,0.409,-0.506,0.487,-0.57,0.446,-0.78,0.489
1824,9,-0.7,1.324,-0.327,0.419,-0.533,0.488,-0.575,0.442,-0.777,0.49
1824,10,-1.332,0.996,-0.274,0.45,-0.51,0.504,-0.575,0.447,-0.772,0.493
1824,11,-0.765,1.632,-0.294,0.451,-0.493,0.502,-0.576,0.452,-0.773,0.5
1824,12,0.856,2.138,-0.279,0.462,-0.486,0.491,-0.567,0.455,-0.786,0.511
1825,1,0.158,1.902,-0.364,0.513,-0.474,0.488,-0.542,0.466,-0.782,0.513
1825,2,-0.345,1.418,-0.371,0.547,-0.468,0.487,-0.527,0.469,-0.778,0.508
1825,3,-0.414,1.468,-0.416,0.575,-0.455,0.488,-0.527,0.468,-0.775,0.507
1825,4,0.66,1.441,-0.391,0.59,-0.44,0.492,-0.531,0.475,-0.77,0.501
1825,5,-0.363,1.349,-0.351,0.601,-0.413,0.489,-0.546,0.485,-0.769,0.499
1825,6,-0.067,0.777,-0.466,0.659,-0.374,0.489,-0.55,0.488,-0.766,0.5
1825,7,-1.118,1.302,-0.523,0.745,-0.389,0.486,-0.542,0.491,-0.772,0.502
1825,8,-1.012,1.507,-0.613,0.775,-0.394,0.492,-0.532,0.487,-0.776,0.504
1825,9,-1.241,1.357,-0.629,0.763,-0.381,0.495,-0.539,0.494,-0.782,0.504
1825,10,-1.034,1.147,-0.692,0.738,-0.362,0.499,-0.533,0.501,-0.779,0.507
1825,11,-0.276,1.871,-0.624,0.768,-0.35,0.518,-0.507,0.5,-0.779,0.51
1825,12,-0.527,1.563,-0.641,0.77,-0.346,0.517,-0.482,0.498,-0.778,0.507
1826,1,-0.53,1.62,-0.559,0.706,-0.344,0.51,-0.486,0.513,-0.782,0.51
1826,2,-1.429,1.665,-0.552,0.668,-0.336,0.505,-0.498,0.535,-0.77,0.512
1826,3,-0.598,1.484,-0.535,0.634,-0.344,0.497,-0.504,0.547,-0.763,0.513
1826,4,-0.101,1.559,-0.504,0.613,-0.327,0.498,-0.505,0.552,-0.764,0.508
1826,5,0.457,0.934,-0.423,0.705,-0.307,0.506,-0.506,0.554,-0.767,0.505
1826,6,-0.272,0.964,-0.279,0.684,-0.308,0.491,-0.502,0.545,-0.764,0.506
1826,7,-0.139,0.722,-0.143,0.705,-0.328,0.494,-0.498,0.544,-0.759,0.505
1826,8,-0.925,1.014,0.024,0.67,-0.346,0.504,-0.503,0.545,-0.76,0.501
1826,9,-1.04,1.037,0.111,0.602,-0.353,0.511,-0.501,0.539,-0.758,0.501
1826,10,-0.659,1.068,0.201,0.629,-0.364,0.524,-0.503,0.54,-0.744,0.501
1826,11,0.697,0.976,0.193,0.652,-0.365,0.526,-0.508,0.547,-0.744,0.508
1826,12,1.198,1.63,0.211,0.626,-0.377,0.519,-0.509,0.551,-0.74,0.505
1827,1,1.102,2.072,0.228,0.625,-0.38,0.515,-0.511,0.553,-0.737,0.507
1827,2,0.583,1.534,0.267,0.646,-0.378,0.513,-0.531,0.555,-0.743,0.51
1827,3,0.443,1.262,0.278,0.651,-0.392,0.51,-0.553,0.565,-0.749,0.513
1827,4,0.983,1.923,0.284,0.697,-0.381,0.512,-0.554,0.57,-0.757,0.514
1827,5,0.359,1.286,0.23,0.689,-0.385,0.526,-0.556,0.57,-0.757,0.512
1827,6,-0.058,0.979,0.095,0.672,-0.414,0.549,-0.56,0.571,-0.752,0.512
1827,7,0.062,0.72,-0.138,0.642,-0.407,0.558,-0.562,0.574,-0.748,0.511
1827,8,-0.452,1.352,-0.293,0.662,-0.385,0.557,-0.571,0.571,-0.749,0.508
1827,9,-0.911,1.311,-0.313,0.758,-0.392,0.551,-0.572,0.573,-0.739,0.506
1827,10,-0.582,0.943,-0.364,0.734,-0.397,0.554,-0.565,0.58,-0.734,0.504
1827,11,0.047,0.91,-0.398,0.797,-0.412,0.56,-0.567,0.579,-0.736,0.504
1827,12,-0.426,1.501,-0.384,0.899,-0.426,0.565,-0.564,0.583,-0.728,0.497
1828,1,-1.694,2.111,-0.39,0.897,-0.404,0.551,-0.561,0.581,-0.738,0.503
1828,2,-1.279,1.781,-0.39,0.874,-0.397,0.546,-0.555,0.584,-0.738,0.503
1828,3,0.205,1.449,-0.49,0.861,-0.405,0.538,-0.56,0.589,-0.748,0.505
1828,4,0.368,1.485,-0.492,0.87,-0.405,0.547,-0.559,0.587,-0.76,0.509
1828,5,-0.045,1.66,-0.522,0.867,-0.376,0.573,-0.559,0.586,-0.767,0.514
1828,6,0.112,1.386,-0.593,0.832,-0.351,0.567,-0.563,0.585,-0.773,0.518
1828,7,-0.011,0.62,-0.523,0.761,-0.344,0.572,-0.569,0.581,-0.77,0.521
1828,8,-0.449,1.186,-0.549,0.725,-0.331,0.597,-0.568,0.579,-0.769,0.523
1828,9,-2.117,1.137,-0.607,0.738,-0.334,0.606,-0.562,0.572,-0.766,0.523
1828,10,-0.606,0.792,-0.69,0.761,-0.342,0.608,-0.56,0.573,-0.758,0.517
1828,11,-0.314,0.985,-0.704,0.714,-0.358,0.606,-0.542,0.585,-0.761,0.514
1828,12,-1.273,1.573,-0.792,0.69,-0.363,0.604,-0.535,0.589,-0.761,0.511
1829,1,-0.855,1.588,-0.816,0.694,-0.377,0.605,-0.556,0.597,-0.756,0.51
1829,2,-1.593,1.644,-0.844,0.689,-0.39,0.604,-0.556,0.607,-0.75,0.504
1829,3,-0.487,1.288,-0.796,0.7,-0.406,0.605,-0.552,0.608,-0.749,0.504
1829,4,-0.635,1.269,-0.802,0.716,-0.418,0.616,-0.554,0.614,-0.745,0.502
1829,5,-0.204,1.211,-0.86,0.694,-0.454,0.635,-0.554,0.614,-0.745,0.509
1829,6,-0.952,0.896,-0.826,0.751,-0.496,0.643,-0.559,0.61,-0.746,0.513
1829,7,-0.296,0.939,-0.706,0.706,-0.523,0.66,-0.562,0.608,-0.74,0.514
1829,8,-0.79,1.317,-0.495,0.632,-0.556,0.668,-0.561,0.607,-0.734,0.514
1829,9,-1.541,1.059,-0.52,0.64,-0.573,0.686,-0.561,0.603,-0.735,0.511
1829,10,-0.679,0.914,-0.44,0.624,-0.597,0.677,-0.556,0.609,-0.737,0.516
1829,11,-0.999,1.238,-0.529,0.626,-0.619,0.68,-0.546,0.62,-0.742,0.523
1829,12,-0.868,1.992,-0.523,0.606,-0.635,0.695,-0.557,0.637,-0.743,0.527
1830,1,0.587,1.874,-0.481,0.613,-0.651,0.704,-0.554,0.647,-0.731,0.538
1830,2,0.935,1.856,-0.468,0.62,-0.673,0.694,-0.552,0.643,-0.732,0.54
1830,3,-0.788,1.396,-0.479,0.64,-0.688,0.695,-0.557,0.637,-0.734,0.54
1830,4,0.324,1.202,-0.512,0.666,-0.69,0.705,-0.568,0.629,-0.74,0.542
1830,5,-1.274,0.989,-0.304,0.684,-0.721,0.706,-0.575,0.63,-0.743,0.548
1830,6,-0.879,1.188,-0.151,0.753,-0.754,0.72,-0.587,0.634,-0.743,0.55
1830,7,0.209,1.091,-0.212,0.851,-0.732,0.717,-0.592,0.63,-0.74,0.554
1830,8,-0.627,1.344,-0.344,0.998,-0.717,0.714,-0.599,0.624,-0.737,0.55
1830,9,-1.674,1,-0.341,1.057,-0.738,0.728,-0.606,0.62,-0.738,0.553
1830,10,-1.077,1.324,-0.418,1.043,-0.755,0.721,-0.61,0.625,-0.738,0.556
1830,11,1.498,1.574,-0.351,1.042,-0.768,0.7,-0.624,0.641,-0.74,0.559
1830,12,0.965,1.439,-0.326,0.999,-0.779,0.698,-0.637,0.637,-0.738,0.558
1831,1,-0.143,2.142,-0.424,1.008,-0.793,0.695,-0.638,0.635,-0.747,0.564
1831,2,-0.651,3.362,-0.514,0.986,-0.799,0.697,-0.631,0.636,-0.752,0.568
1831,3,-0.755,1.863,-0.544,1.004,-0.781,0.693,-0.625,0.634,-0.761,0.576
1831,4,-0.597,1.163,-0.57,1.011,-0.793,0.7,-0.635,0.629,-0.766,0.577
1831,5,-0.463,1.28,-0.816,1.047,-0.777,0.716,-0.65,0.626,-0.768,0.578
1831,6,-0.589,1.207,-1.005,1.078,-0.762,0.741,-0.657,0.632,-0.767,0.578
1831,7,-0.961,0.708,-1.036,1.097,-0.785,0.754,-0.665,0.635,-0.761,0.578
